a0,a1,a2,a3,a4,a5,a6
51.503513,113.92391,41.121384,118.432976,121.04088,150.03929,152.04958
56.82732,110.8753,44.909603,101.52418,108.49098,150.45259,147.82913
56.101185,104.474434,35.85941,86.337326,115.210724,143.0451,149.75923
40.058315,82.69635,37.487213,83.06582,114.07522,95.30429,158.67383
47.278988,69.52845,39.929005,83.06057,116.89352,98.4517,162.35631
24.81054,76.250755,36.73411,65.485146,113.39616,57.403736,165.7598
59.882233,104.24702,39.982903,58.624413,118.64482,115.31652,146.3517
23.450901,100.05709,39.15439,67.37071,109.73786,36.58859,141.86707
45.158836,92.80469,37.26529,52.914413,97.979095,35.430832,132.5993
45.486904,54.54417,34.063694,57.214745,76.27883,23.794573,155.25703
34.51055,46.572136,36.87513,58.328644,65.492836,29.036232,169.35121
41.47107,79.28724,36.681625,52.0836,46.273678,62.85045,160.20532
35.24492,111.13407,40.94361,54.94534,52.01878,39.858673,142.41414
27.753664,91.64534,35.382362,46.878338,41.35954,58.323486,147.81206
22.49238,81.348656,37.06798,48.282917,45.611393,74.87847,160.80756
28.933407,94.23375,42.92063,52.523464,46.107803,29.564299,163.3669
30.100666,87.40891,38.870636,56.55954,47.134247,31.140614,142.47517
36.324432,81.18744,33.3619,42.487698,40.680515,127.59593,143.186
33.200363,81.37987,33.553703,42.19452,40.229084,127.95724,132.32393
28.368296,70.16551,40.108677,48.810223,57.704426,127.05553,100.15566
24.4883,112.28493,38.98677,49.084557,39.024063,83.42257,122.32953
18.140535,93.47564,39.634396,47.341434,39.899475,90.41915,88.60406
24.976671,113.78913,32.906013,44.950436,38.86266,126.02944,113.76933
24.238403,96.016884,40.192966,48.13282,35.65453,100.29055,104.07869
19.661543,56.74312,33.367798,48.519375,39.1279,64.52153,45.137974
25.904558,111.95596,36.2681,47.396175,38.99417,129.39359,114.29241
33.667885,104.04579,42.722332,53.2563,44.248096,30.003962,104.91949
23.06669,72.218376,36.7479,45.198357,36.85302,61.847633,63.870037
17.358978,58.98108,36.269997,46.209854,41.27652,86.53841,74.707886
17.82905,57.71894,37.67395,49.422924,42.186947,92.49167,92.47209
22.171707,70.85165,36.85321,45.885006,40.72824,113.788,94.55026
36.1516,53.085876,35.783993,44.03142,38.60199,130.77554,102.19343
35.01408,105.10344,31.069632,41.43291,38.84031,90.6078,128.24487
33.79739,92.49635,33.605957,43.21482,36.451065,109.16967,125.12868
30.758553,103.5528,32.45948,43.1342,39.938324,30.049637,124.89428
37.66714,90.18246,31.020487,44.078144,36.99934,137.99849,133.14192
34.995544,83.04254,31.934029,44.363598,38.255135,136.21095,148.13084
21.733105,103.20929,32.60245,49.167633,54.119812,64.60887,136.49721
33.563324,82.209465,33.62548,50.74298,61.526325,129.04305,146.02158
32.79638,96.3806,27.275396,46.203293,51.413044,135.57193,145.61983
27.849436,95.16748,26.26167,46.033813,52.802677,103.57893,149.68817
32.161083,118.98995,27.072071,47.912655,53.76444,114.71368,137.24464
25.998564,88.90252,29.181969,48.2398,51.449425,47.787727,145.37518
39.854618,103.98036,29.747356,48.86324,52.680603,140.25153,132.68936
40.65895,75.38656,29.7405,48.506226,53.12921,127.07678,146.7762
32.629143,86.77154,30.256441,50.499256,58.387897,72.11289,139.80232
44.38041,101.0052,29.7363,48.82742,81.95243,110.890175,147.14394
57.505203,59.17593,32.073605,52.534164,88.64758,154.49883,143.05841
49.280273,51.895008,33.0961,56.093597,87.39256,146.31905,150.81833
63.846645,89.06659,36.257664,54.69869,102.74071,86.86526,149.96217
64.47684,83.10367,40.11858,54.998337,105.91541,94.648384,155.4524
58.75409,90.22863,41.807728,54.589134,106.38285,76.57822,149.75546
64.90953,102.29007,37.517834,71.57139,121.839806,43.507828,151.32156
47.81564,88.005295,45.065723,96.47093,113.33105,20.288038,148.29614
67.89187,103.83105,62.91065,115.74737,112.49703,141.10553,159.99818
66.06205,104.54831,51.33647,111.2027,120.672745,151.58685,154.18288
76.367775,110.28571,60.396606,133.93297,126.85524,173.68213,166.43047
54.619583,100.78474,69.73644,149.14651,136.39395,113.77827,130.61955
68.289276,97.991516,61.776176,147.88507,137.87404,154.51553,137.56563
74.32768,105.0803,55.658203,153.05313,158.7193,173.16472,152.92624
79.625984,98.05077,49.791576,144.3289,153.31937,177.22891,150.80713
99.96126,48.311092,76.66462,79.65157,89.83875,167.5277,110.4959
97.880196,32.805298,74.09836,38.661335,59.194424,165.06885,124.9803
100.156815,32.889782,62.61397,39.55149,54.171703,165.07552,117.77229
97.9658,28.410803,47.119522,29.645805,42.95595,168.77055,112.393585
98.37051,29.545403,45.533543,29.401155,41.94206,169.48315,113.21707
87.971886,24.79257,69.11084,24.239468,52.829597,170.72285,114.673416
87.8021,24.129658,75.13782,24.524403,52.9699,169.97226,114.841385
84.86741,19.709538,78.33234,20.03456,50.225216,169.2968,108.24288
84.332596,18.912039,75.93461,20.29176,48.790134,170.5156,107.25358
77.35772,19.939743,78.80816,18.80928,46.337128,173.75601,102.40622
80.54825,18.232286,75.40429,16.409863,42.737545,173.22809,107.620026
73.00307,30.953405,60.900826,17.206608,49.413853,175.10634,101.92922
70.81236,36.770603,58.123596,15.59979,46.338673,174.59038,105.005844
66.53027,41.072685,63.136463,16.766872,45.639446,172.23036,104.843864
