a0,a1,a2,a3,a4,a5,a6
11.948702,12.1822195,9.963321,132.50629,126.79471,120.10075,112.2921
9.118459,18.178886,7.6756244,126.44427,121.496735,126.70257,115.267456
7.329326,11.535769,7.978458,120.63141,111.27109,122.06102,114.80231
13.358735,9.949218,8.335573,127.13604,121.75254,122.5496,115.4366
14.652903,15.187623,9.581111,111.479965,113.120766,122.67508,115.56702
20.758455,17.07673,8.206501,121.5846,116.66392,118.2441,119.12139
30.132935,27.088612,9.458643,146.75858,146.21873,122.107315,119.376755
37.67628,31.859238,11.228492,142.98007,136.90953,111.49145,108.96247
47.74948,43.079857,13.04182,145.87407,146.72197,105.85278,101.258675
60.359238,59.41528,15.725301,144.5488,141.82881,106.457085,101.77052
77.15745,72.43319,18.763672,144.2326,141.94307,106.90845,109.47879
92.30707,89.704315,22.143602,141.10837,134.12428,116.07332,110.97098
108.96369,108.02556,26.350275,126.11151,118.627144,118.41644,126.75994
126.47318,130.73604,29.708763,115.551605,117.154625,139.09428,139.00009
134.9039,141.16547,32.493225,107.799324,111.07169,155.41325,150.00679
137.46924,156.0273,35.086357,93.67138,102.09715,155.50296,162.06857
132.92729,143.27457,35.056087,94.468636,100.07498,146.24779,142.3789
147.39194,155.2174,35.372265,106.78874,105.32572,137.07527,130.0207
160.51227,168.28415,34.604782,114.53304,115.2031,118.63777,111.92118
160.53198,169.2512,35.15237,111.78208,112.061775,123.54906,127.28113
137.76143,138.56325,36.592815,106.34666,107.46389,140.00728,143.16888
134.96924,143.11339,36.96244,104.39169,105.994965,150.98347,153.63075
134.00699,150.74008,34.58045,104.31684,114.26963,151.95862,154.77177
120.112816,136.12317,31.067995,97.36424,114.90899,140.73987,136.41612
96.038956,115.425804,26.58138,126.66664,118.11765,124.39022,117.164604
60.308533,80.90899,22.909393,131.8384,124.82374,102.127815,104.65191
43.57178,57.325035,17.97601,138.12222,130.6578,109.68153,101.80387
38.6171,42.065403,14.251572,134.62407,132.53915,119.097946,117.584526
25.675314,29.423576,10.316179,117.22399,114.95567,130.25674,123.249886
16.649439,22.26639,8.779775,114.48196,117.623184,118.677536,115.14872
10.683527,11.195647,8.549089,118.995834,114.78477,128.17043,115.62877
8.414636,10.010838,10.571904,113.372856,106.40118,127.75994,124.64177
11.465319,9.261045,9.274342,115.586395,112.25406,127.72526,122.99294
12.089088,18.240557,9.558309,111.97629,113.86763,123.106575,119.17609
14.357048,18.052637,10.587919,110.959175,119.14942,121.17574,116.473175
22.680386,21.1225,10.8606205,105.19894,103.78021,124.28985,121.88584
29.614328,26.89334,12.18633,107.73261,107.28862,120.97308,114.76079
40.946945,36.23078,14.2643,114.664665,109.887535,121.81934,109.90022
50.859707,41.787064,17.41322,113.73196,115.334785,108.503685,95.567825
58.86644,52.459213,19.76236,104.84666,100.59411,102.30708,89.29589
73.71826,69.368614,23.999298,108.78647,107.5145,104.629105,101.53994
97.01346,97.18714,27.92542,111.51822,112.96975,118.20641,112.366486
114.65757,116.73119,30.461208,104.61625,105.89526,123.337975,122.142876
131.24907,139.11768,27.15238,117.95833,106.552505,145.12589,136.42336
138.63202,143.21077,22.413103,119.31786,114.48189,154.6014,143.52797
143.8195,143.4502,22.695652,120.80498,113.60481,148.86469,138.72401
142.36174,137.75006,25.465567,88.22412,100.849045,116.53717,113.9911
145.938,163.98586,21.268528,157.82349,143.73831,107.19663,113.05881
153.22728,160.8136,20.650877,146.60434,140.96436,115.41863,128.1061
144.26952,146.09415,19.982038,125.72093,118.888725,141.27448,142.37553
137.52058,146.45863,17.556517,135.59773,121.13187,153.45406,155.11473
128.50302,141.00743,19.466578,144.32884,123.46312,141.90802,129.35233
109.81849,125.9509,19.436838,143.48494,121.502174,127.00496,113.50978
75.1787,98.02921,24.532621,121.8901,106.855515,102.95509,95.401695
51.76332,60.867527,24.125631,117.18608,106.332375,99.21222,83.19551
36.643642,48.402756,19.593964,118.972,120.940895,112.55334,91.64022
27.141264,30.516525,16.093563,111.09519,117.00556,126.93679,116.01021
18.171015,22.727007,14.955907,100.34,109.980705,128.39517,119.76927
19.763176,12.671163,18.152302,121.875404,110.144775,128.69589,123.46671
16.307587,9.792877,23.350742,99.048065,108.317314,132.59148,129.86656
14.675674,8.026905,26.536148,93.12048,101.7646,128.80914,123.30531
21.458565,16.069794,34.10839,110.340225,95.74337,134.151,148.12074
13.826198,14.654915,17.379879,135.60547,132.36142,121.82711,119.881996
19.4437,17.682934,17.373178,125.55054,116.612595,124.008415,120.60753
26.601873,22.263594,20.311161,115.24986,110.563675,128.7222,120.56458
32.470676,29.452509,17.62715,142.51146,127.94207,120.14767,108.10432
37.94054,38.761753,16.853382,138.58418,119.62427,110.68197,88.20986
46.867256,41.625317,16.541227,141.58994,118.53274,98.81147,79.505005
55.580765,56.42428,16.343948,144.24449,122.42029,96.557465,92.64996
77.831085,81.46109,18.254997,149.29813,128.68439,106.46552,117.4463
104.58754,106.79375,17.155579,171.47185,146.32655,122.14372,114.41567
126.37211,131.08994,17.25762,164.95761,147.91766,145.36227,132.47206
132.33434,134.71722,17.389229,163.13144,147.68619,152.81276,148.73444
140.6205,141.35974,18.635965,147.9025,141.32256,155.35114,147.32826
148.8024,142.51955,15.388895,150.85255,138.29884,143.2418,143.32451
164.98221,157.50896,13.759819,157.66843,144.32112,115.16263,131.99818
167.51505,166.25104,18.819893,149.77377,145.77232,121.62763,129.99084
160.90251,162.62721,19.154425,150.68105,146.05643,125.9401,132.17534
136.12973,138.9402,16.693913,168.12115,149.06003,132.16078,140.45885
132.70447,133.69383,14.314278,168.09848,149.7027,141.76407,146.7128
116.60429,132.36589,16.676367,159.08195,147.78421,124.26269,145.35968
89.42101,117.73248,17.715498,163.55046,149.41316,102.58458,133.58934
67.697296,93.82694,18.476929,165.38684,146.03914,95.790115,118.91878
49.333244,67.17942,20.288334,151.488,128.76389,108.88762,102.99275
43.524635,42.481003,19.661818,153.28525,134.84673,136.00702,97.16351
28.28268,27.903202,19.412428,146.49384,131.22882,135.77477,113.501236
15.616112,25.214727,34.49185,146.30357,120.071075,123.735916,115.34286
23.399437,20.153812,28.197283,150.46266,137.55687,126.76789,137.16835
19.87725,20.435333,16.618145,96.41055,92.64314,123.174355,139.06177
25.458998,23.18819,14.214861,95.39762,91.01716,119.754845,132.50404
25.309357,26.610216,17.612043,140.74591,134.63168,120.90265,130.50987
28.72417,24.804491,21.855286,150.56464,138.36688,124.48576,131.31097
24.004452,17.945076,19.575993,152.64284,137.1976,124.20483,123.17349
31.353022,21.99003,16.75323,155.67072,148.36868,119.214935,105.01702
43.040085,27.40038,23.220425,152.84244,140.75432,112.46501,100.95681
50.09717,34.977753,18.764297,161.3571,144.67274,111.95134,91.89602
61.521328,53.612164,19.799837,166.70235,148.91977,114.54521,99.44901
73.19483,63.83459,19.278263,166.66994,142.16965,105.41784,96.62204
95.766716,91.57385,19.827887,169.11537,145.38513,120.21572,113.07922
118.67287,114.0317,19.211473,171.76123,146.73915,137.75314,131.6915
138.27376,133.23701,20.08483,167.8845,148.21924,152.02116,146.84961
148.6826,142.46852,18.942816,163.34314,149.19818,150.83379,148.27856
163.43686,160.47115,16.089249,159.02823,146.3753,154.17657,150.2015
157.44342,171.22469,17.188002,150.86069,150.36093,138.67581,142.19214
171.6409,169.92252,17.949686,153.87668,148.2848,123.20783,135.65672
24.69341,89.32893,14.048365,172.59482,173.56992,149.03758,167.14632
161.28088,172.04222,17.844536,145.27364,142.54749,126.39129,144.2328
142.26328,132.69434,15.288672,159.82164,145.3193,137.60278,140.59294
140.09045,136.11386,16.11961,160.30283,142.98224,141.3023,142.57353
120.304405,125.47348,16.763994,162.43881,143.64284,132.4017,143.10532
98.74134,110.32866,19.449343,157.80696,144.98836,119.564095,132.14368
76.06458,73.67472,18.032116,153.18602,144.97835,108.950066,95.95704
77.33162,57.834652,18.55001,158.66525,150.11537,144.37788,111.48693
49.59859,53.178005,22.87004,155.63939,140.01384,136.27246,129.22083
37.346104,30.621143,17.64993,154.84686,144.49947,142.22665,132.01219
43.769913,72.02524,27.296432,155.74786,142.52045,128.6039,113.275505
25.126339,10.787059,12.105726,143.98161,137.37605,136.56789,118.81022
15.011794,7.421163,17.209991,147.74187,146.38051,134.58046,112.70338
22.088676,6.3005486,14.702408,146.69893,141.73607,138.89354,120.94549
20.688358,7.9943366,14.083718,141.90863,134.2501,135.83134,123.68166
23.16786,9.903077,15.040576,137.22945,129.69551,139.84962,126.12755
26.490583,12.847657,13.508104,140.08377,136.23389,141.30904,129.63876
19.33463,14.246271,13.5392685,127.72872,126.24566,136.63652,113.5112
27.576378,21.701345,13.382335,139.30153,137.08049,139.34673,124.01612
20.226154,23.050158,12.938691,134.525,130.94379,131.72754,116.52383
18.99332,34.18704,11.136092,138.65486,133.03802,121.56985,124.34764
28.533922,38.409527,12.011091,130.52652,121.47746,122.465775,123.75214
34.460506,37.621506,16.323875,139.66191,136.75485,117.80672,112.05397
54.43668,54.613434,18.142336,138.96289,134.35748,147.4358,144.27179
61.65644,48.797108,21.827085,138.14246,130.59525,110.006226,101.709305
83.70576,63.918682,26.81082,142.17737,138.60835,126.32576,106.718376
95.98562,76.0531,31.060509,136.86307,129.57959,127.65054,108.71936
115.37204,98.324165,32.23123,131.18408,117.25452,135.4117,128.71878
125.39885,119.775665,35.255264,126.58364,114.611374,141.30104,133.74689
134.73643,130.89442,40.109596,129.86398,114.33303,154.72054,130.88145
142.72469,139.12436,42.805557,122.421394,122.4559,155.83702,142.43507
138.77632,142.48697,39.315186,120.21041,116.2469,159.3844,147.58951
151.7702,157.64949,47.38746,120.72542,119.75759,150.20532,151.57141
154.74205,161.23308,45.332226,116.61065,114.26465,147.81099,155.33374
159.25566,161.96674,42.398304,113.695015,109.72371,152.98973,157.39093
152.84052,159.58539,42.233437,126.95202,117.22257,159.28694,151.03851
149.72612,152.67569,41.661694,125.299515,118.29463,157.86893,151.68556
135.65257,139.10315,40.130753,131.82777,123.06123,152.25534,145.16837
114.74343,125.45599,36.676323,130.85661,118.04425,158.10509,120.683044
117.04381,112.360306,36.334873,133.08891,125.61922,136.42975,125.79174
103.70595,91.44183,30.351074,125.88254,115.0126,130.44003,113.23153
92.38614,74.10512,28.873295,137.7677,128.40137,128.531,107.91271
78.28677,55.832253,31.172497,140.70923,130.83186,125.437386,101.75195
61.29481,51.122227,17.51317,130.16931,106.66718,126.73301,116.42294
71.24718,37.81751,14.260017,137.42952,122.15174,135.58058,105.17498
43.800453,43.7921,10.975313,140.87852,127.68526,124.18705,119.605
30.406464,35.80118,9.826112,143.23576,132.61664,117.852325,120.69878
19.172266,21.738083,9.84059,144.60605,142.42787,126.0537,112.52786
22.295313,15.367581,15.200223,134.79524,130.32137,131.80742,112.05097
25.727365,14.888058,15.255806,136.734,124.76754,143.53386,122.39497
22.174448,11.64334,21.801527,128.95795,120.354485,139.82394,120.53969
26.057735,15.593082,15.537376,122.48774,111.26215,140.32947,119.57355
17.295704,13.199245,19.870008,130.52141,129.37772,136.16579,112.071144
12.9796715,23.327288,11.41713,143.40576,143.87721,118.25263,116.82052
17.778206,22.466585,11.100052,139.21848,139.07376,117.52316,119.91353
25.001806,34.48895,14.194249,134.08023,125.78805,114.99956,119.402504
43.428307,42.135876,20.69559,143.01462,135.00443,119.598656,118.17684
53.638306,47.19634,23.891424,147.33064,141.66328,110.20368,106.20432
76.44953,63.080788,27.348969,133.64874,118.56779,122.00679,106.03588
88.169716,87.61655,32.562817,132.39993,120.850586,124.00757,118.49154
111.30792,108.16865,36.914318,129.38385,110.87322,131.13828,131.71869
130.2265,127.360825,39.49525,125.22901,111.48524,142.73509,135.7125
141.09265,141.46149,40.428585,126.0525,123.56772,156.19836,145.56102
144.01515,148.17923,42.199493,128.77022,129.5066,154.63568,150.55386
142.22514,147.8941,43.713066,125.93943,129.32909,157.34761,153.39726
157.02869,163.73839,50.1908,124.64682,129.11833,148.5196,153.13097
158.91994,161.98805,43.582027,108.395454,107.48771,147.32344,147.48438
162.61546,168.53314,44.438297,105.30377,108.4128,141.10284,150.07979
158.0518,166.48967,47.553596,119.43059,119.41536,152.7265,157.45993
151.60847,155.79366,44.330475,123.98857,125.25259,158.46666,155.04866
140.62628,144.54152,40.59099,133.06454,124.12926,150.40656,152.82849
135.98381,137.16197,44.383247,136.45969,129.40553,150.30737,140.87833
126.32497,120.545975,37.46101,130.39131,123.54491,140.52737,136.22887
111.702705,106.353294,34.290962,131.27965,126.05239,134.79164,128.99149
94.263855,82.322464,28.188942,135.89587,128.9021,130.54218,111.84465
83.080894,68.77989,22.963032,138.07117,125.273994,129.71962,116.38022
66.44715,48.59206,19.779692,139.28384,124.08438,133.86652,105.47921
57.49841,49.337482,16.203041,132.53426,116.64123,129.29315,122.49648
53.37313,48.385822,14.442123,136.08476,123.530136,129.45079,122.54922
24.176971,17.89382,11.298447,132.1783,129.96898,111.08111,111.3445
28.47878,37.439026,10.769875,124.46708,114.4759,131.0052,117.63673
25.172913,22.827139,13.180207,123.27323,116.68953,135.29196,122.27653
27.861906,22.50175,10.672598,118.37649,108.50303,136.08531,124.77116
22.87887,15.678485,12.080035,127.53225,114.74388,138.31023,123.06041
25.551056,16.537928,12.675039,128.06363,116.48637,137.46877,125.11768
23.391499,20.45557,10.763678,124.22944,117.407394,130.98619,118.4655
17.22447,27.016504,10.240578,135.0762,134.4762,128.17435,115.704475
15.83741,25.319828,11.319606,136.17627,132.44484,111.22948,114.6388
29.086704,53.240932,15.495325,131.45967,118.40146,114.975136,125.88415
38.684414,46.01027,18.138979,134.14249,123.62997,127.45,136.85175
55.64014,46.54079,22.316898,138.7765,131.04599,112.6823,98.92766
82.72191,67.34182,26.061195,140.77428,133.02853,125.87502,112.451515
96.30774,81.85217,31.783192,137.38158,128.281,124.60734,113.01838
115.364456,104.07539,36.16887,131.62447,117.87004,135.46593,123.92503
134.40439,127.24628,37.742855,131.134,116.45163,143.27472,137.72849
146.9893,139.47581,39.529743,123.45325,113.54626,155.69182,135.28656
153.01067,145.35912,42.903862,126.61252,129.19315,162.84442,139.3142
159.63399,157.05875,42.19486,126.6801,129.27925,161.95488,156.96265
159.36446,162.4105,51.4767,122.02466,130.03221,156.83643,154.2231
168.46329,166.93188,52.501568,107.32964,122.19557,139.82036,152.48103
166.96341,166.74263,45.069942,109.165405,116.144844,137.6857,152.43085
157.3074,166.5476,48.310097,112.01006,119.97543,152.14183,155.96199
163.51886,161.40338,45.016632,119.30194,116.70458,159.45006,158.71225
155.12904,154.75249,42.541153,131.07997,124.28041,162.5361,153.17451
142.13579,142.98708,40.768394,129.2603,114.54994,157.72247,148.34561
133.07274,130.06757,39.327927,124.05618,106.39597,146.58649,141.94078
124.21456,117.857445,35.541973,126.272675,116.98975,140.56158,131.57787
106.35482,93.81342,34.09247,130.7255,126.09877,132.25949,113.18213
88.74995,77.36358,29.532719,134.73058,129.46199,129.24704,114.5301
71.713646,56.74616,22.055431,131.57906,120.468575,120.5533,103.09276
64.62012,41.40979,21.39683,132.70512,130.73326,128.91885,98.77638
57.036537,35.105934,15.48654,127.555275,114.95612,132.95572,110.5078
43.76814,64.60377,16.788853,125.93233,105.12839,125.37873,131.31451
29.749922,38.455177,14.685243,128.22324,114.06995,118.94029,119.17581
28.255945,21.793186,9.845204,121.66129,117.35434,132.61717,113.85984
31.133818,22.163778,10.50929,119.66738,108.83936,138.74718,112.602196
25.022589,16.94598,11.807355,119.98616,108.813126,136.86024,121.74383
22.940542,14.138405,13.54363,120.51046,110.88266,136.0586,121.32311
25.990664,17.944445,12.088762,123.62049,115.41101,137.27217,121.555275
21.967949,19.677544,16.368954,123.61661,117.46848,132.51074,112.57042
17.942604,21.887169,9.742432,134.50813,133.35812,127.81253,112.66477
15.204273,26.670452,10.85237,138.5669,136.26965,116.448654,118.33152
34.845497,48.816437,14.200251,134.10701,124.809654,121.06001,124.89924
36.38019,40.607403,21.053057,138.84596,137.32666,116.4115,112.83276
45.52071,43.12488,25.870705,139.45364,144.00879,112.8717,95.98844
77.578156,54.106018,25.599745,137.5812,135.35402,125.53813,102.324585
84.165794,71.783134,30.138433,136.83827,132.20384,122.90784,107.04447
97.387955,89.50264,33.688744,132.20335,126.39136,124.62823,112.52573
121.17937,114.26133,38.091156,132.04475,124.04901,138.52254,128.1567
132.84523,120.44825,38.30204,122.46916,111.43114,146.18997,141.7667
146.0707,138.9965,39.7413,125.69692,116.27189,153.06042,140.48302
153.26482,152.59215,40.387093,131.60336,123.551216,157.03978,152.1061
158.83012,159.89984,43.08817,120.59092,118.953445,165.88147,153.3056
163.02176,162.85207,54.56825,107.70779,121.579384,160.40257,157.43109
167.6768,165.28757,45.973232,108.06156,114.09109,155.48271,157.95442
168.55472,163.02054,51.299534,106.17754,118.66544,151.91672,160.7754
167.1514,164.9485,47.58339,116.44617,122.713264,158.3236,162.12834
163.6626,162.1881,42.622433,124.78516,115.964424,161.80647,165.37654
159.02643,155.83502,42.798676,124.589066,112.868484,167.82414,158.42181
153.032,146.57948,42.742928,127.81761,115.25553,164.07379,143.22499
137.45865,138.14668,42.1078,125.903435,114.31912,155.08601,132.21303
124.45723,127.27132,33.75704,120.434395,111.994156,133.9904,134.09244
105.862625,101.84869,28.274204,138.82674,132.02107,124.94795,119.55122
85.4016,79.452705,24.443327,141.47351,131.77248,118.53998,105.41358
73.56292,63.77568,20.16701,139.43163,129.85863,122.04796,104.934456
56.84192,64.89597,16.121935,139.13525,127.34712,149.37827,151.47925
66.68561,52.108624,13.331526,137.8693,124.46846,138.92154,121.82336
52.801212,56.06445,10.416937,133.50319,125.68687,128.67975,126.83699
24.123817,38.23621,9.2005625,127.57406,127.57119,115.87687,123.18172
24.060135,36.664383,11.636687,128.02188,121.64998,131.73914,115.86339
27.033941,22.811657,11.8267,120.32716,113.9125,134.82458,118.9199
28.533844,20.27734,10.685645,117.10356,102.67951,138.21846,125.999565
16.22513,8.80821,10.144275,121.95649,112.14891,138.095,103.50167
20.05609,8.119119,11.506052,122.01385,115.4032,136.701,114.86523
28.381598,21.10532,10.346685,122.31901,120.08521,137.22633,124.18966
26.736273,22.056532,9.474464,132.75375,135.37035,132.24388,123.86116
16.441458,18.028133,10.381254,139.03557,138.1486,117.88645,113.461296
26.54885,27.062126,10.876612,138.3498,131.97758,113.08762,118.706055
41.361275,51.967316,13.576795,133.32378,121.23394,119.84954,126.66637
48.63441,33.3577,17.250355,139.56035,135.42967,113.31536,103.62835
63.10589,45.25565,21.148518,141.10443,133.40103,110.74571,103.291046
85.97196,66.08717,23.270172,141.60086,131.36664,125.59151,115.61392
105.03313,78.78875,28.738672,137.96008,134.15588,123.68088,114.14936
123.552895,105.78495,31.804518,127.95881,115.9476,131.97444,125.77099
140.99849,128.2904,36.133583,132.58578,119.4381,148.35568,131.99403
147.6848,143.56337,37.73847,127.10238,119.09843,158.97371,138.02126
143.22078,145.88057,36.632946,120.425064,113.25253,157.16039,152.88622
155.8707,160.03552,39.42821,132.00284,126.926056,163.8585,162.69966
159.54782,169.96161,41.944168,118.9355,120.35981,161.27151,162.19792
168.8302,171.17195,47.445965,113.13027,122.594734,141.98528,164.33965
171.11514,166.37477,55.160126,99.84017,118.67856,132.53293,163.69606
169.89412,169.47404,47.957386,106.89831,122.677155,137.54402,165.6318
167.9147,172.39401,48.02901,107.81996,117.39753,153.08894,169.51173
162.76457,164.69583,39.98003,126.054825,122.265076,161.94792,165.49483
158.16072,159.33768,38.895756,121.89723,114.06654,165.76268,164.63344
143.54645,155.1628,36.88796,127.78006,110.158035,156.77846,154.36789
129.12155,138.44269,33.10694,123.503105,112.41621,143.14648,149.14401
100.873215,129.92543,30.178606,126.46671,121.89335,115.83109,141.77794
102.2176,101.06305,28.057386,133.54964,126.94615,134.80205,119.59073
82.675095,75.44525,26.169727,132.83606,132.64465,125.485306,107.829735
79.02855,59.410854,23.23608,134.18195,134.64415,141.70139,109.3904
55.974495,59.771954,18.702496,132.69415,125.03562,146.24835,147.77672
49.26541,45.454758,16.247885,126.65275,108.765175,130.26715,127.888565
27.38169,38.067745,13.278399,127.745865,116.71604,120.42721,131.7759
21.81459,16.335924,9.834793,140.38103,139.73698,109.69398,111.754005
15.127123,15.702061,9.590134,135.95287,134.85956,119.71029,110.44429
20.66416,18.143585,9.117122,123.18709,122.53745,131.69699,112.94664
22.534113,16.398483,10.51571,124.77855,115.67385,130.74428,119.41377
21.021976,14.362956,10.773255,122.667885,117.30453,131.36911,118.0252
19.20291,12.1574335,9.786732,123.6961,116.28805,131.95496,119.43708
18.253569,13.894854,10.140572,122.29723,113.940994,131.83919,117.23044
16.15075,15.694109,10.902156,123.70417,116.959114,132.06839,112.92114
18.752392,13.049642,13.431455,128.0137,121.084,133.62727,116.782326
19.519867,15.345259,10.781966,132.79521,125.2473,131.32083,118.83694
20.038218,15.786047,10.774132,133.20227,125.043625,132.46799,117.8745
19.583086,8.153649,8.696623,130.58653,123.32959,138.2625,122.07256
15.932722,13.745167,10.646066,128.38124,120.46538,137.24368,128.55075
15.596753,13.058819,10.88743,127.57549,119.25242,137.18477,127.95105
14.67554,14.885983,10.317705,130.58394,120.05852,129.2166,123.28921
14.327436,13.205869,14.23865,129.50786,121.19888,110.478546,87.43761
31.017288,62.693512,15.223885,137.93242,132.17207,116.03735,142.9202
33.032116,55.800205,20.911793,141.87831,139.70143,120.77913,145.5134
52.370514,70.15213,23.011461,143.5307,138.44197,114.56896,128.4977
53.32357,68.412384,22.334124,144.36732,138.87497,115.060585,126.22932
81.530464,88.37688,26.293913,143.7775,139.3165,136.8541,136.20525
97.0086,99.330986,29.287271,135.8362,129.80714,133.07104,135.53526
112.36352,120.90759,33.35073,134.39732,126.29515,142.70059,168.48581
129.85326,129.99251,40.08001,123.16333,125.26006,153.087,135.62555
144.91005,146.48718,42.567394,118.10597,126.15551,166.46837,162.04143
143.76562,148.81201,43.17857,115.2597,125.712585,165.09338,156.83977
147.5424,150.70093,42.15452,101.11507,110.58347,164.13475,158.90831
145.45183,140.22054,43.07229,120.39667,127.04146,165.71283,165.8626
135.5633,133.2463,39.679214,128.5209,128.3877,147.63786,139.23602
108.72739,101.10726,34.67177,140.35466,138.16737,134.28534,126.43043
111.257515,116.4433,29.561798,143.83594,136.8119,148.97531,147.39891
110.12343,100.12692,29.437164,142.09892,139.1278,147.14203,135.7802
64.9876,61.69106,27.57013,144.74304,139.83975,127.38601,126.444664
52.477955,53.139397,19.566725,137.65767,136.16174,130.81598,143.23164
19.10989,73.57669,18.68047,131.22368,123.38515,89.769264,138.29715
14.213108,10.29757,9.601954,133.7643,128.57607,127.31137,108.72568
9.310191,5.6951914,6.964494,138.38446,134.2213,143.34755,116.62546
18.49622,9.558103,7.780008,134.38637,127.4128,142.2483,125.48634
19.369741,9.963222,8.07015,134.66212,128.1422,141.61736,125.0866
14.334775,12.155164,6.41689,122.544,122.762566,130.64493,125.00308
18.39793,11.667598,7.9368424,137.42763,133.07524,116.89237,112.612656
13.124479,29.688656,12.801623,127.95387,123.49716,130.61555,142.78748
28.38086,46.94165,11.91527,130.0064,128.69128,133.99768,141.2447
39.73069,69.54815,15.120959,139.71786,136.87701,102.8401,136.30534
42.22169,62.164547,15.026712,139.7032,136.33658,104.41949,138.31032
62.861862,73.688156,19.043947,143.9343,142.11403,125.76259,132.04675
84.859795,98.19295,24.253305,145.3835,139.91875,124.6163,140.79663
104.64765,111.97546,27.29898,143.61882,141.85342,129.1735,136.27132
125.71578,127.71997,31.98025,135.60364,126.9543,146.4028,138.84305
140.98692,140.10765,35.58271,131.4794,127.65985,150.26845,136.28098
139.17567,137.18855,35.08224,132.38934,127.486786,150.78253,144.61815
150.27443,154.00449,40.64377,130.47665,140.52565,164.44946,159.97676
153.04108,152.23352,43.28628,123.86867,136.161,160.81494,157.98923
146.0084,143.75949,37.137283,136.9311,140.8452,167.23755,166.18591
131.31535,137.77649,33.646664,141.81975,139.39845,149.57826,148.19298
105.49803,123.691505,31.228788,142.70245,137.4855,139.08533,145.12585
105.813156,123.60869,31.413565,144.51936,138.14893,139.88588,145.09235
94.20068,100.3439,28.180387,140.87439,131.90477,145.58322,138.9849
76.97616,81.05694,22.66483,140.70839,138.32253,137.93933,140.17427
64.92512,65.08073,18.136862,136.49608,136.95023,172.71077,91.187416
31.132359,71.75204,15.226511,140.78757,138.52654,126.09172,134.02948
13.083387,11.935499,10.548406,133.42354,131.22986,137.24884,109.475044
10.31101,9.60789,11.366886,132.7236,127.95823,134.95944,109.987274
6.588385,6.947632,9.113285,125.80752,126.25957,139.7667,110.6924
15.840125,6.492201,8.700326,125.53835,122.37233,141.81248,115.46021
10.471946,6.617491,9.367099,120.06786,115.78917,134.41498,119.4183
20.503136,15.486234,9.619874,132.81787,129.59996,131.85686,119.95467
16.159012,11.324408,10.709342,134.4545,130.81197,123.354126,109.85259
16.89905,11.49161,10.973663,133.32985,128.72256,122.68082,110.78091
22.492737,20.147873,12.517297,131.65642,126.17505,107.65333,85.7983
34.379337,52.240532,16.259914,142.87181,140.78163,133.28592,148.45393
50.019066,59.882603,19.512772,142.78362,140.3645,117.14122,122.159836
69.76274,77.51488,24.595564,143.907,141.06479,120.696815,135.81175
100.8623,104.9982,27.896057,137.91359,131.37318,133.41406,136.84622
102.79804,104.399994,28.071222,136.56757,129.83313,136.70024,136.63147
113.21531,122.59175,31.49948,134.5591,126.14077,137.05672,147.4549
129.93002,130.47624,36.52407,121.733475,120.025894,154.21915,147.13892
147.42923,151.75322,44.069447,117.439316,125.59097,163.18832,157.02742
148.47897,158.15921,44.68597,100.610596,114.58044,163.04152,161.31125
148.15974,153.97537,48.5995,104.81635,125.7057,163.87576,160.78754
147.6291,154.02975,47.668358,105.44881,126.35655,164.05505,159.45813
127.643906,135.51653,39.93472,123.91311,123.523285,154.32306,134.89473
109.47511,124.89886,34.155396,140.61215,131.52078,128.79082,141.22685
99.7081,116.181526,28.787592,139.47874,132.53607,137.09392,150.17076
80.53657,75.2551,23.783651,146.1234,141.61137,134.86176,139.07399
62.21308,59.79419,19.13786,132.59776,129.57849,131.13487,143.18956
59.966927,58.51931,19.170862,132.29991,129.15356,131.02235,141.76163
35.367348,27.787416,13.640716,138.16492,134.79552,127.804596,131.40143
16.793558,25.767561,9.508987,134.87181,132.23267,140.31721,106.610855
8.662314,8.804173,7.740197,137.34593,134.54015,139.47765,117.59443
24.501612,17.937725,7.840722,137.55469,132.17087,138.5229,123.59048
19.142786,10.446417,8.538262,128.25754,125.892876,132.91057,121.00575
19.139494,10.908943,9.080236,125.990234,124.68878,131.85889,119.87772
21.097939,12.211025,9.278494,136.69986,132.66365,136.36371,122.85321
21.20889,13.076249,9.249983,129.322,121.65041,112.271324,101.41978
30.771297,41.470207,12.183822,135.12529,133.07423,107.24233,131.19518
29.470572,51.000725,14.794368,132.27417,124.73578,122.89078,145.24059
58.38562,65.685844,20.346245,145.06883,140.841,117.0269,123.52633
55.954205,66.70672,20.866047,144.91678,140.7717,113.83846,124.97509
78.72515,93.29247,24.987492,142.56264,138.57784,129.81342,142.72298
103.1345,93.892815,29.542591,135.02008,130.33658,130.31625,122.10984
121.98766,126.38207,33.51439,135.89955,130.06822,135.31612,129.09232
137.15036,136.21785,39.537968,122.167465,121.405594,158.07549,148.88501
153.45436,156.09908,44.841248,108.63748,120.49665,166.69502,157.6524
153.59702,156.368,44.601063,108.931046,121.61362,165.04279,158.26906
155.97696,160.84494,46.231415,90.72288,106.49822,162.87448,157.19766
155.12117,157.82852,48.462833,108.36025,122.707565,174.2657,159.98723
140.59975,148.47287,41.643948,126.87306,127.84638,156.18262,139.16228
119.22541,122.16937,33.42762,137.90578,130.14424,141.23323,162.17905
104.003746,107.942375,29.683878,134.9908,128.65825,145.32454,138.70908
