0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
-0.32000148,-57.996803,-96.223366,0.6102627,-60.158504,-91.57307,1.1582355,-60.059177,-91.58191,1.8037832,-59.860546,-91.60714,-1.4875687,-60.064434,-92.38653,-2.3545034,-59.890854,-92.40306,-3.200547,-59.636585,-92.39901,2.8064115,-57.97876,-62.589603,-4.6281033,-57.432323,-66.50359,1.0404503,-54.959988,-85.52017,-1.8879297,-54.883694,-86.5971,9.867311,-40.143368,-42.493504,-11.217552,-39.845234,-44.883858,23.719986,-31.692196,-38.76127,-25.924154,-32.650932,-41.22228,38.75658,-27.830292,-66.84622,-40.460285,-27.050236,-65.7081,43.148197,-25.889149,-73.039604,-46.30909,-25.927841,-72.24284,43.749844,-26.6269,-82.338905,-46.59006,-26.649275,-81.070366,41.92928,-27.085745,-71.95165,-44.7015,-26.633776,-70.62602,6.053617,0.06638645,1.0177891,-6.053605,-0.06638645,-1.0177891,7.7268305,32.130276,2.0154428,-7.9530196,32.220657,-1.602908,6.4534955,61.36235,39.537247,-7.275603,63.051952,33.211082,4.8170395,64.59768,41.39953,-6.4474306,66.32621,34.823086,5.2409525,72.962715,8.742269,-5.826871,74.5314,2.8568187
-0.9799287,-56.92548,-90.33508,0.16744131,-59.268726,-86.246284,0.86625445,-59.205013,-86.253044,1.4283519,-59.13375,-86.27361,-2.0986035,-59.03017,-86.88808,-2.891442,-58.884655,-86.90599,-3.6139648,-58.732807,-86.90394,2.654111,-57.243294,-59.00581,-4.8292675,-56.38452,-62.087856,0.6049336,-54.061623,-80.12159,-2.4305558,-53.87817,-80.97137,9.861942,-40.30509,-39.098335,-11.436627,-39.679398,-42.503086,24.673405,-34.18922,-37.84435,-27.901129,-35.33193,-43.00617,39.384262,-33.863224,-63.34111,-43.5446,-35.240864,-68.101204,43.486546,-33.61457,-68.67886,-48.15011,-34.59885,-74.14695,43.64855,-34.82055,-78.1412,-47.933266,-35.532505,-82.898834,41.970272,-34.590645,-68.455154,-46.397133,-35.383003,-72.98683,6.1794853,-0.13660614,0.8680051,-6.1794977,0.1366183,-0.8680051,7.2140203,31.91071,6.8996034,-8.016391,32.399876,-2.3402865,7.7731023,60.89627,39.352253,-8.717442,63.847523,22.072653,6.846454,63.833797,40.669987,-7.8769403,67.762726,22.586428,7.3785434,70.90041,9.380555,-8.197074,74.563484,-9.067534
-0.46867722,-55.25906,-78.25751,0.5437142,-57.213,-74.2989,1.1880127,-57.124657,-74.30726,1.7651802,-57.010174,-74.32733,-1.6305761,-57.09446,-74.8435,-2.4356513,-56.931263,-74.85568,-3.148532,-56.74932,-74.84802,2.9247427,-55.19409,-48.1432,-4.312402,-54.71184,-50.629425,1.0397913,-52.298866,-68.4315,-1.8553803,-52.397232,-69.11726,9.463403,-40.342243,-30.171135,-10.605146,-39.649616,-32.527493,24.041225,-37.11456,-28.689463,-26.439363,-36.09601,-32.372208,38.28008,-38.69982,-51.768528,-42.066704,-39.053772,-57.5405,42.701996,-39.40056,-57.07997,-46.311466,-39.38326,-63.649143,43.224873,-40.431736,-65.64992,-46.357697,-40.532444,-72.24586,41.611984,-39.96504,-56.537163,-44.96621,-40.20665,-62.39084,5.9671683,-0.14777882,-0.17697686,-5.96718,0.14777292,0.17697686,7.900854,30.905687,-2.063909,-8.302554,31.038189,-1.434772,9.030715,59.365196,29.776081,-9.8177,60.16723,27.875515,7.718259,62.347664,31.153055,-9.215482,63.69361,29.077732,10.411329,70.86617,0.94112754,-10.055615,71.22635,0.25664863
-0.4500475,-54.299675,-71.92345,0.75294214,-56.33247,-67.53122,1.2770368,-56.287945,-67.5381,1.7246785,-56.190758,-67.55852,-1.3924717,-56.14968,-68.153885,-2.4039104,-55.973644,-68.164116,-3.2358744,-55.73426,-68.15097,2.8883026,-54.74579,-41.33473,-4.62114,-54.157555,-44.15911,0.9806391,-51.67582,-62.24748,-1.9015267,-51.514183,-63.0257,8.846277,-40.28323,-25.562943,-10.30738,-39.70343,-27.20736,23.99623,-40.686184,-25.263617,-25.589922,-40.11521,-28.290716,37.174755,-44.84228,-48.531734,-40.192734,-45.786648,-54.72564,41.26435,-45.423203,-54.835003,-44.465546,-47.182198,-61.736233,41.62953,-46.555824,-62.47087,-44.428364,-48.45878,-69.27194,40.023087,-46.26433,-53.156906,-42.944874,-47.47675,-59.302666,5.7604494,-0.09977358,-0.75701636,-5.7604494,0.09977358,0.75701636,9.069243,30.10028,-3.2383845,-8.946068,30.127802,-1.3574181,10.270571,59.23547,26.025778,-11.230383,59.3405,26.511658,9.322533,62.20786,27.125015,-10.5895405,62.62061,27.418911,12.527004,70.82528,-3.1580594,-13.00204,70.189514,-1.4911875
0.05649699,-54.182346,-75.79273,1.0051508,-56.20521,-71.36694,1.4407492,-56.15124,-71.36985,1.9343177,-56.034874,-71.391884,-1.1001657,-56.013,-71.84285,-2.0463998,-55.82505,-71.85406,-2.9409413,-55.586506,-71.842964,3.0187957,-54.462654,-45.144676,-4.4918203,-53.89207,-47.260696,1.4056915,-51.39304,-66.08106,-1.3855966,-51.28802,-66.67463,9.034457,-40.291737,-29.298138,-10.136563,-39.700672,-29.373152,24.881107,-44.109707,-31.379124,-25.121407,-43.910374,-30.436054,37.571915,-51.97413,-55.193882,-38.896385,-51.341064,-55.516,41.65288,-53.688873,-61.640423,-42.47859,-54.149704,-62.31433,42.088703,-54.916286,-68.39636,-42.55779,-55.492317,-69.3997,40.39806,-54.31496,-59.559345,-41.377422,-54.080074,-59.92758,5.63359,-0.29084903,-1.7172081,-5.633579,0.29084903,1.7172081,10.260989,29.623894,-5.7040043,-9.531017,30.63989,-1.4001291,12.698519,58.616245,24.552551,-13.091239,60.319256,26.14901,11.636101,61.993397,25.726213,-12.448229,63.559925,26.947493,15.368385,70.08345,-4.7866473,-15.585618,71.10034,-2.4136038
-1.0738913,-54.292454,-68.5117,-0.07912871,-56.44461,-63.291145,0.66367507,-56.38951,-63.29122,1.1485432,-56.266655,-63.31017,-2.2616987,-56.177605,-64.05115,-3.178579,-55.945457,-64.05769,-3.9173098,-55.716747,-64.04246,2.1453135,-54.63376,-35.309803,-5.237679,-53.96437,-38.868637,0.37608638,-51.653755,-58.340065,-2.556441,-51.43245,-59.360115,8.226744,-40.662006,-16.718493,-10.62517,-39.302036,-24.666695,23.91366,-46.139275,-15.785843,-25.654572,-46.487022,-28.093704,35.590034,-57.035828,-39.097935,-37.71239,-58.765133,-52.850063,39.647663,-59.834034,-45.17899,-41.397526,-61.67005,-60.796993,39.40109,-60.839577,-51.237427,-40.938656,-63.37634,-65.706276,37.859245,-59.792942,-43.24361,-39.519474,-62.174545,-56.51362,5.845902,0.056623526,2.2101061,-5.8459134,-0.056623526,-2.2101061,10.43029,30.50158,2.4411614,-10.561525,29.641258,-4.5755696,13.110352,58.494396,35.265713,-14.895305,59.055763,25.683117,11.975135,62.442417,36.71873,-14.502247,62.118507,26.953354,16.27759,69.143,6.8521233,-16.541756,69.89082,-3.0711188
-0.66164917,-51.463108,-70.39713,0.102389455,-53.854553,-65.833206,0.7629958,-53.82244,-65.82893,1.291084,-53.747875,-65.852394,-2.1615815,-53.689545,-66.10969,-3.0030158,-53.537933,-66.121056,-3.8368218,-53.356476,-66.10364,2.1982732,-52.39452,-40.046528,-5.0446725,-51.867516,-41.15299,0.830496,-48.745815,-60.813152,-1.9678884,-48.536266,-61.11733,8.653184,-40.75745,-21.991524,-9.82703,-39.23394,-28.035688,22.8057,-48.72755,-21.674595,-23.869076,-47.525517,-33.315174,31.957376,-61.920685,-44.954536,-34.7616,-63.08993,-55.325653,35.80917,-65.54246,-51.464134,-37.65178,-67.19593,-63.426662,35.460484,-66.37838,-57.253353,-37.098896,-67.907364,-66.017784,33.861153,-64.99077,-49.119984,-35.898228,-66.476456,-58.20748,5.805322,0.033733092,2.3646467,-5.8053107,-0.03373876,-2.3646467,11.303839,31.18392,-3.9617586,-11.150316,30.621008,-5.994231,13.667025,57.538177,28.300568,-16.54421,59.14863,21.511536,12.393317,60.671978,29.851917,-15.909913,62.279556,22.638853,16.609886,68.82704,0.41745883,-18.610249,69.74347,-6.3662558
-0.5340984,-52.41185,-72.14881,0.13978088,-54.623585,-67.97966,0.8700921,-54.633343,-67.97173,1.4364064,-54.61427,-67.99609,-2.041945,-54.256474,-68.0053,-2.797589,-54.073708,-68.01742,-3.4967556,-53.87443,-68.00349,2.5826986,-52.815216,-44.64356,-4.637976,-51.79763,-44.703255,1.0938486,-49.831985,-63.499897,-1.4958013,-49.70291,-63.48871,9.439198,-40.69508,-30.06365,-9.146531,-39.304398,-33.740005,22.519592,-51.717907,-33.160107,-21.596966,-50.279163,-40.70865,30.163803,-69.20644,-50.94401,-31.83187,-68.050385,-60.72271,32.789795,-72.9497,-56.896393,-34.425423,-72.31577,-68.04755,32.088223,-74.09289,-61.332237,-33.61152,-73.1986,-70.03238,31.045145,-72.63754,-54.50234,-32.602585,-71.81242,-63.338547,5.6445107,0.09096128,2.2114604,-5.6444993,-0.09097267,-2.2114604,12.885049,31.032312,-0.52108645,-11.852543,31.261435,-3.466391,16.550507,57.696693,29.92934,-17.553394,59.09087,24.07341,14.787589,60.810654,31.416243,-16.724361,62.589664,25.252026,19.216145,69.31516,3.9420135,-20.185448,70.112206,-1.8927757
-0.081638195,-52.29238,-64.98767,0.60371625,-54.54436,-60.3671,1.2918972,-54.52228,-60.360672,1.8837286,-54.46096,-60.38367,-1.506152,-54.269974,-60.535282,-2.2092144,-54.126213,-60.54517,-2.9137866,-53.983124,-60.530865,2.898065,-52.740925,-35.86705,-4.1688375,-52.130127,-36.294945,1.437511,-49.577747,-55.927067,-1.1660459,-49.567085,-56.05396,9.262904,-40.259243,-22.804657,-8.644522,-39.738377,-24.858725,20.213785,-53.631943,-28.091944,-19.247374,-52.272118,-33.433723,26.709198,-72.67384,-45.874443,-27.238155,-70.16246,-54.15246,29.010015,-77.88044,-52.825314,-28.93417,-75.158516,-62.36819,28.319056,-79.21212,-56.42097,-27.79204,-75.61438,-63.7478,27.259027,-76.90761,-49.131992,-27.0302,-73.52149,-56.471645,5.9420276,-0.14032416,0.26135206,-5.942039,0.1403128,-0.26135206,13.751438,30.252434,-4.011812,-12.120695,30.112358,-4.605915,18.280474,58.565712,24.570198,-18.343916,57.666485,23.55516,16.678133,61.95078,25.682413,-17.424646,61.06394,24.601723,20.760212,69.65507,-3.9075758,-21.564129,67.433014,-3.0651965
-0.23924738,-51.918526,-78.672775,0.60542196,-54.36711,-74.21767,1.2898145,-54.448074,-74.20739,1.9732383,-54.466896,-74.22571,-1.5310442,-53.862564,-74.3468,-2.218855,-53.639038,-74.3646,-2.9867415,-53.346043,-74.358925,2.9968705,-52.626247,-50.424652,-4.2694345,-51.748436,-50.897903,1.4420813,-49.15793,-69.895256,-1.172948,-48.86708,-70.028725,8.904884,-39.871666,-39.03705,-8.611562,-40.1278,-41.854706,18.084553,-56.160007,-47.563553,-18.57189,-54.8622,-53.597237,21.124983,-75.88165,-63.14126,-22.860819,-74.22098,-70.16802,22.577341,-81.00268,-69.79046,-24.34458,-79.41922,-77.45981,21.712004,-82.27374,-72.20142,-23.242363,-80.38331,-77.852806,20.873247,-79.90663,-65.681526,-22.33488,-78.100784,-71.77915,5.8835053,0.15386212,1.664266,-5.8835053,-0.15386212,-1.664266,14.611205,29.86567,0.7482631,-12.524984,30.12146,-4.39286,18.99731,56.12708,32.43509,-19.60271,56.142963,27.838356,17.284777,59.11188,33.994587,-19.197113,59.9899,29.434542,21.492867,66.76256,6.293195,-21.655228,65.193,2.4997945
