0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
-6.6040077,-57.21336,-23.858946,-5.436209,-59.958828,-23.674416,-4.7746186,-59.948086,-23.678177,-3.9902453,-59.924744,-23.681393,-6.6424026,-60.09052,-19.676016,-6.927636,-60.154713,-19.682003,-7.2306676,-60.197216,-19.69352,-1.6693765,-58.225433,-18.002268,-6.3444505,-59.043987,0.03840123,-5.309281,-53.18078,-21.692345,-6.9395065,-53.698975,-16.543058,4.649467,-39.498627,-20.970919,-8.727382,-40.397366,12.19379,0.510339,-21.848335,-50.30136,-12.685524,-20.39012,-8.544034,-2.465097,-40.42441,-71.182785,-12.187697,-38.663307,-46.4773,-3.638137,-45.888756,-76.08434,-11.656293,-43.59193,-51.806873,-2.7256663,-48.026146,-73.44565,-11.044845,-45.20954,-48.827915,-2.8229208,-46.10919,-70.359795,-10.828648,-43.851555,-46.4017,4.808073,0.34299663,-7.8979216,-4.808063,-0.34299663,7.8979216,8.369726,27.1071,-42.38166,-17.089891,17.12534,-37.20976,8.804192,52.4736,-11.108128,-13.460253,46.040745,-6.468548,8.265038,56.101437,-9.101022,-11.218505,51.216476,-4.2303133,10.182556,62.650345,-29.360502,-19.382517,55.54334,-21.024775
-7.509555,-59.24871,-23.704802,-6.3646784,-62.156326,-23.53723,-5.6674337,-62.15161,-23.539902,-4.899022,-62.11357,-23.546701,-7.6095157,-62.15039,-19.568554,-7.865527,-62.139,-19.573164,-8.114747,-62.085743,-19.5888,-2.6668954,-60.182053,-18.420424,-7.205199,-60.442905,-0.5044449,-6.1750665,-55.889477,-21.797441,-7.623776,-56.084328,-16.679394,4.6987114,-40.27912,-21.297638,-9.537193,-39.57444,9.042098,-0.11845047,-21.097387,-50.961338,-13.693473,-19.550352,-14.170226,-3.85683,-43.65121,-70.33524,-13.259988,-39.835556,-49.2988,-5.5332007,-48.435726,-74.939606,-12.996486,-44.79261,-54.553974,-5.068204,-50.303967,-71.97006,-12.487984,-45.996864,-50.838383,-4.6419706,-48.950726,-69.35385,-12.163554,-44.492317,-48.902325,5.1397276,0.027516287,-6.772267,-5.1397223,-0.02752664,6.772267,8.257815,25.967247,-47.871395,-18.538544,16.643698,-37.873585,8.807893,53.757435,-13.986923,-14.103545,47.119507,-6.4806,8.019082,57.577312,-11.573329,-12.05116,50.68564,-4.0976877,10.202423,63.35342,-31.130875,-19.106438,57.78537,-20.780832
-7.6219454,-59.20968,-28.547823,-6.287008,-62.201107,-27.705627,-5.516283,-62.084877,-27.705812,-4.712092,-61.906685,-27.710829,-7.768154,-62.58173,-24.202442,-8.088402,-62.731148,-24.209435,-8.401528,-62.84276,-24.222807,-2.6928117,-59.98642,-19.96265,-7.765464,-61.16259,-4.289862,-6.3300743,-55.423344,-25.762133,-7.9281406,-56.04532,-21.298153,4.5322733,-39.789284,-22.02187,-10.83742,-39.96185,6.546381,0.09124919,-18.308874,-50.36514,-14.1073885,-17.05773,-17.361227,-3.7358143,-40.08018,-71.48795,-13.859757,-37.886158,-53.77652,-5.3576026,-45.495213,-76.43604,-13.582704,-43.40063,-59.31946,-4.8070397,-48.078995,-73.62915,-13.087901,-44.917713,-55.557674,-4.4492445,-46.244644,-70.637764,-12.788585,-43.30609,-53.30014,5.203868,0.013150838,-7.074783,-5.203868,-0.013140224,7.074783,8.352374,26.467222,-52.37841,-18.85724,16.698784,-43.389816,9.057329,53.25219,-19.816278,-14.393433,50.93153,-13.189522,8.24306,58.092697,-17.550266,-12.172969,54.98278,-10.986871,9.919786,63.970028,-38.020237,-20.037546,61.588566,-28.715271
-8.676718,-60.044205,-49.453514,-7.339647,-63.40232,-48.70341,-6.616174,-63.316334,-48.703983,-5.8238935,-63.248802,-48.713146,-8.664686,-63.86667,-44.690983,-8.936648,-64.035706,-44.703213,-9.198313,-64.16157,-44.714836,-3.4704797,-60.691906,-39.97338,-8.216922,-62.133343,-22.012335,-7.60087,-56.121468,-46.234028,-8.962793,-56.445557,-41.092278,3.9418366,-40.084396,-40.68313,-11.708,-39.53775,-7.6058254,-0.23240077,-17.48849,-77.38405,-15.129588,-16.023972,-38.079453,-5.018584,-40.468185,-107.205376,-14.411499,-37.081318,-85.25637,-6.890775,-45.164837,-115.0406,-14.0656395,-43.251728,-92.86168,-6.417466,-47.47784,-111.48548,-13.385846,-44.93525,-88.97856,-5.8715744,-45.757538,-106.40727,-13.132514,-42.93665,-85.08173,5.261701,-0.11698025,-8.548212,-5.2617116,0.11699116,8.548212,8.140855,25.631634,-65.894066,-19.653502,15.61554,-54.006165,8.992569,53.162003,-27.216291,-15.068104,50.12635,-16.043354,8.120545,57.74945,-24.874964,-12.87362,54.9867,-13.542657,9.685878,63.734863,-50.029354,-21.539188,61.06029,-35.101173
-9.136094,-59.841408,-49.738613,-7.764475,-63.267334,-49.100307,-7.0454063,-63.235218,-49.10008,-6.296444,-63.159412,-49.109444,-9.096057,-63.543747,-44.85078,-9.382064,-63.70992,-44.862427,-9.668833,-63.886906,-44.873257,-3.9187615,-60.988308,-40.04617,-8.351376,-62.32836,-21.067575,-7.868845,-55.928635,-46.311535,-9.342688,-56.192028,-40.883343,4.396,-39.41151,-40.75777,-11.549645,-40.26801,-4.6278214,-1.8264642,-14.290788,-75.248695,-16.262127,-15.476845,-34.27375,-5.8168387,-40.405018,-102.10191,-15.314947,-37.99523,-81.75804,-7.9317837,-44.931435,-109.593796,-14.648096,-43.74254,-89.21597,-7.4384546,-47.247784,-106.49111,-13.794589,-45.836273,-85.14828,-6.750132,-45.759357,-101.33714,-13.487601,-43.78207,-81.48816,5.3155293,-0.035241827,-9.501971,-5.315541,0.035241827,9.501971,7.954216,24.385878,-70.93118,-20.630093,15.03997,-56.048298,9.221002,53.6969,-35.076897,-15.969417,49.90741,-20.076015,9.596757,58.296333,-32.982143,-13.593141,55.35685,-17.69947,10.219204,64.82317,-58.572014,-22.79362,61.47555,-39.338894
-9.040892,-60.626556,-42.88461,-7.5994825,-63.916214,-42.351242,-6.8637,-63.87152,-42.34948,-6.077113,-63.771595,-42.355026,-8.926188,-64.18603,-37.93146,-9.191521,-64.345436,-37.944153,-9.456275,-64.51154,-37.95492,-3.6567945,-61.55948,-34.290634,-8.134929,-62.857502,-14.586088,-7.750376,-56.74835,-39.875717,-9.196597,-57.116997,-34.264275,4.6522956,-39.533493,-35.598415,-10.935289,-40.219414,1.565709,-1.4543962,-14.709285,-66.46942,-16.60587,-16.07278,-25.200212,-5.7531486,-38.911457,-88.804726,-15.326211,-37.650074,-69.12961,-7.7431417,-44.067173,-95.068275,-14.879091,-43.434822,-75.9271,-7.251679,-46.024914,-92.08152,-13.837067,-44.92529,-71.73422,-6.6390634,-44.50759,-87.85104,-13.461023,-42.8361,-68.73394,5.3947706,0.01802303,-9.460628,-5.394765,-0.018034568,9.460628,8.372702,22.750153,-73.541885,-21.434195,13.10692,-57.76985,9.648425,52.302814,-36.783073,-16.31184,47.689285,-22.449896,8.940381,56.880672,-34.45284,-13.4802685,53.098423,-20.036924,9.926548,63.30848,-60.276134,-22.636488,60.019516,-41.54656
-9.336612,-60.11415,-62.425457,-8.004221,-63.416035,-61.71008,-7.2408514,-63.451874,-61.708813,-6.382615,-63.467495,-61.71737,-9.34252,-63.524532,-57.191772,-9.633093,-63.65349,-57.205032,-9.936619,-63.787895,-57.214252,-3.6996539,-61.554104,-51.18391,-8.639984,-62.76775,-31.063587,-7.9302845,-56.141464,-58.46229,-9.396901,-56.486618,-52.713173,4.977912,-38.82747,-50.18357,-11.746399,-40.8857,-11.973317,-0.7661727,-13.514799,-90.73861,-16.874205,-15.238372,-44.927982,-5.749768,-39.803032,-123.79347,-15.847853,-37.828068,-97.51632,-7.697353,-44.731693,-132.24454,-15.197891,-43.505444,-105.95252,-7.100505,-47.09139,-128.29257,-14.209993,-45.309196,-101.4912,-6.4916625,-45.470627,-122.7762,-13.806705,-43.32734,-97.25586,5.661218,0.21353091,-9.977528,-5.661218,-0.21354276,9.977528,8.646231,22.563108,-82.64176,-21.655355,12.183955,-64.80358,9.677276,53.41904,-41.94036,-16.701561,45.427937,-23.741278,9.48119,57.68978,-39.59932,-14.113437,51.49787,-21.016876,10.464923,65.06069,-69.36807,-22.946852,59.48551,-45.232914
-9.340187,-61.956608,-35.903984,-7.8113937,-65.17796,-34.853165,-6.9709673,-65.17055,-34.851875,-6.02245,-65.06914,-34.857788,-9.240621,-65.35017,-30.318958,-9.505867,-65.53178,-30.328688,-9.74888,-65.770226,-30.337793,-3.4689896,-63.07641,-26.302216,-8.17095,-64.56257,-6.317973,-7.6934457,-57.599373,-32.97786,-9.305633,-58.561146,-27.303055,4.9246783,-38.95717,-28.422642,-12.161047,-40.714878,7.625649,-0.8107708,-13.769573,-55.75461,-17.021223,-14.70782,-19.47964,-5.6047606,-39.77783,-74.55497,-16.132118,-38.324734,-63.059437,-7.863139,-44.3395,-80.38138,-15.2296095,-44.19007,-69.37518,-7.2528243,-46.7582,-77.07848,-14.073023,-45.647926,-65.53567,-6.62286,-45.178215,-73.36809,-13.829364,-44.00987,-62.689472,5.6496515,-0.054299418,-9.296337,-5.6496577,0.054299418,9.296337,8.637304,18.661858,-84.02146,-22.182262,9.669783,-63.986736,9.77344,50.46826,-47.833775,-17.199575,44.46541,-30.463072,9.273321,55.650635,-45.372623,-14.418098,52.187336,-28.068027,11.199963,62.36889,-71.200775,-23.789375,58.48893,-49.492798
-9.831171,-61.77186,-51.563465,-8.328816,-64.94773,-49.782776,-7.4380374,-64.94387,-49.77712,-6.4784555,-64.90071,-49.78238,-9.894178,-65.25509,-45.86346,-10.189428,-65.4588,-45.87573,-10.4784775,-65.6722,-45.883854,-4.0960255,-63.03268,-37.3273,-9.339363,-64.3481,-19.966076,-8.3219,-57.59719,-47.1846,-9.960569,-58.361607,-42.26407,4.427131,-38.881733,-36.62836,-13.458434,-40.606842,-5.2414455,-0.30847692,-13.5612545,-71.80611,-17.874159,-14.247256,-39.013325,-5.293191,-39.49961,-101.555145,-16.980324,-38.463074,-87.69672,-7.4969997,-44.42613,-109.47921,-16.200274,-44.018578,-95.84458,-7.173207,-46.777363,-105.50437,-15.204139,-45.517036,-91.32296,-6.474252,-45.00615,-100.50472,-14.93447,-43.755558,-87.18367,5.674162,-0.24462126,-8.796205,-5.674162,0.24463345,8.796205,8.297511,16.499105,-89.01709,-22.92547,8.557443,-68.85249,9.284819,50.910057,-52.371002,-17.806026,45.11692,-35.65363,9.661465,56.85416,-50.01421,-14.838118,51.971508,-33.428894,9.81756,63.511055,-78.48464,-24.248564,58.922367,-57.51293
-8.934388,-61.347115,-55.26478,-7.580597,-64.94086,-53.002815,-6.7064056,-64.79699,-53.000896,-5.6706553,-64.63361,-53.00771,-8.96777,-65.52947,-49.520878,-9.261955,-65.732155,-49.529343,-9.562451,-65.93588,-49.539696,-3.0218768,-62.11509,-38.050232,-8.552399,-64.23376,-22.632732,-7.6484456,-57.040127,-49.95902,-9.234421,-57.97011,-45.618217,5.23204,-38.069527,-36.65388,-13.120829,-41.54059,-6.501981,0.004601328,-13.466477,-72.68622,-17.029419,-13.5587845,-41.215137,-5.723741,-39.8158,-102.5509,-15.667913,-37.44333,-89.822754,-7.859643,-44.192963,-110.19128,-15.150356,-43.99567,-97.72474,-7.7020316,-46.379898,-105.8695,-14.393017,-44.874756,-93.062195,-7.043767,-45.053665,-101.25513,-13.779099,-42.601852,-89.22319,5.579483,0.11019999,-8.067151,-5.579483,-0.11021219,8.067151,9.6003,13.971074,-89.50099,-21.936369,6.178303,-70.719894,10.959413,45.673836,-52.48824,-16.836437,42.332478,-36.82302,9.79142,51.08702,-50.072758,-14.597964,48.804836,-34.60864,10.766926,58.37044,-77.502686,-23.65743,54.942448,-58.85306
